date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:56:58	105695/105695	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:56:58%20GMT	https://f7.vamtam.com/stella-adkins	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/stella-adkins.html	(from https://f7.vamtam.com/team/)
14:56:58	105722/105722	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:56:58%20GMT	https://f7.vamtam.com/alan-mcbride	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/alan-mcbride.html	(from https://f7.vamtam.com/team/)
14:56:59	55750/55750	---MCZ	200	added ('OK')	text/css	etag:W/%226081b604-fc1%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-1447.css?ver=1619113476	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-14477a9a.css	(from https://f7.vamtam.com/reviews/)
14:57:00	121221/121221	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:57:01%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/1447	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/1447.json	(from https://f7.vamtam.com/reviews/)
14:57:01	12089/12089	---M--	200	added ('OK')	image/jpeg	etag:%22601fd3e9-3489%22	https://f7.vamtam.com/wp-content/uploads/2021/02/dane-wetton-t1NEMSm1rgI-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/dane-wetton-t1NEMSm1rgI-unsplash.jpg	(from https://f7.vamtam.com/reviews/)
14:57:01	30770/30770	---M--	200	added ('OK')	image/jpeg	etag:%22601fd3ea-845a%22	https://f7.vamtam.com/wp-content/uploads/2021/02/karsten-winegeart-WO_th3WRJvw-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/karsten-winegeart-WO_th3WRJvw-unsplash.jpg	(from https://f7.vamtam.com/reviews/)
14:57:01	22275/22275	---M--	200	added ('OK')	image/jpeg	etag:%22601fd3e9-5e5d%22	https://f7.vamtam.com/wp-content/uploads/2021/02/dusan-jovic-B3fgTrrgsiI-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/dusan-jovic-B3fgTrrgsiI-unsplash.jpg	(from https://f7.vamtam.com/reviews/)
14:57:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:57:02%20GMT	https://f7.vamtam.com/?p=1447	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexba9e.html	(from https://f7.vamtam.com/reviews/)
14:57:01	15612/15612	---M--	200	added ('OK')	image/jpeg	etag:%2260001d7a-4361%22	https://f7.vamtam.com/wp-content/uploads/2020/12/madison-lavern-4gcqRf3-f2I-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2020/12/madison-lavern-4gcqRf3-f2I-unsplash.jpg	(from https://f7.vamtam.com/reviews/)
14:57:01	80437/80437	---M--	200	added ('OK')	image/jpeg	etag:%225fd28f61-14028%22	https://f7.vamtam.com/wp-content/uploads/2020/12/iStock-1187422446.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2020/12/iStock-1187422446.jpg	(from https://f7.vamtam.com/reviews/)
14:57:02	20009/20009	---M--	200	added ('OK')	image/jpeg	etag:%225ffed34a-57b4%22	https://f7.vamtam.com/wp-content/uploads/2020/12/sergio-pedemonte-rZmCg1_QOYQ-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2020/12/sergio-pedemonte-rZmCg1_QOYQ-unsplash.jpg	(from https://f7.vamtam.com/reviews/)
14:57:02	67406/67406	---M--	200	added ('OK')	image/jpeg	etag:%22601fbb09-113c4%22	https://f7.vamtam.com/wp-content/uploads/2021/02/nathan-dumlao-wOj3FccboSU-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/nathan-dumlao-wOj3FccboSU-unsplash.jpg	(from https://f7.vamtam.com/reviews/)
14:57:03	40273/40273	---M--	200	added ('OK')	image/jpeg	etag:%225fd2983c-a344%22	https://f7.vamtam.com/wp-content/uploads/2020/12/iStock-500284593.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2020/12/iStock-500284593.jpg	(from https://f7.vamtam.com/reviews/)
14:57:03	565843/565843	---M--	200	added ('OK')	image/jpeg	etag:%225fd73326-92cfd%22	https://f7.vamtam.com/wp-content/uploads/2020/12/jonathan-borba-VgZsyPiZLKw-unsplash-scaled.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2020/12/jonathan-borba-VgZsyPiZLKw-unsplash-scaled.jpg	(from https://f7.vamtam.com/reviews/)
14:57:03	12904/12904	---MCZ	200	added ('OK')	text/css	etag:W/%226081a65d-657%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-1449.css?ver=1619109469	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-1449879a.css	(from https://f7.vamtam.com/contact/)
14:57:05	12524/12524	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:57:05%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/1449	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/1449.json	(from https://f7.vamtam.com/contact/)
14:57:05	208487/208487	---MCZ	200	added ('OK')	text/css	etag:W/%226081a65e-243a%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-18550.css?ver=1619109470	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-1855081e9.css	(from https://f7.vamtam.com/schedules/)
14:57:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:57:06%20GMT	https://f7.vamtam.com/?p=1449	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexd699.html	(from https://f7.vamtam.com/contact/)
14:57:07	89750/89750	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:57:07%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/18550	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/18550.json	(from https://f7.vamtam.com/schedules/)
14:57:07	209027/209027	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:08%20GMT	https://f7.vamtam.com/boxing	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/boxing.html	(from https://f7.vamtam.com/schedules/)
14:57:08	209207/209207	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:08%20GMT	https://f7.vamtam.com/yoga-pilates/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/yoga-pilates/index.html	(from https://f7.vamtam.com/schedules/)
14:57:08	17722/17722	---MCZ	200	added ('OK')	text/css	etag:W/%226081a65d-6b8%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-1451.css?ver=1619109469	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-1451879a.css	(from https://f7.vamtam.com/covid-19/)
14:57:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:57:08%20GMT	https://f7.vamtam.com/?p=18550	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index742d.html	(from https://f7.vamtam.com/schedules/)
14:57:09	21001/21001	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:57:10%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/1451	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/1451.json	(from https://f7.vamtam.com/covid-19/)
14:57:10	12234/12234	---MCZ	200	added ('OK')	text/css	etag:W/%226081a6bf-625%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-1620.css?ver=1619109567	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-162055cc.css	(from https://f7.vamtam.com/blog)
14:57:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:57:11%20GMT	https://f7.vamtam.com/?p=1451	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index01b9.html	(from https://f7.vamtam.com/covid-19/)
14:57:11	79039/79039	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:57:11%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/1620	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/1620.json	(from https://f7.vamtam.com/blog)
14:57:11	68683/68683	---M--	200	added ('OK')	image/jpeg	etag:%22601fbc70-11b7c%22	https://f7.vamtam.com/wp-content/uploads/2021/02/element5-digital-7QYd1VxLRbM-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/element5-digital-7QYd1VxLRbM-unsplash.jpg	(from https://f7.vamtam.com/blog)
14:57:11	59988/59988	---M--	200	added ('OK')	image/jpeg	etag:%22601fb9b0-fa74%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ziphaus-Azht_HvGD5c-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ziphaus-Azht_HvGD5c-unsplash.jpg	(from https://f7.vamtam.com/blog)
14:57:11	83586/83586	---M--	200	added ('OK')	image/jpeg	etag:%22601fba12-158eb%22	https://f7.vamtam.com/wp-content/uploads/2021/02/joanie-simon-2r8BzVYZIeo-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/joanie-simon-2r8BzVYZIeo-unsplash.jpg	(from https://f7.vamtam.com/blog)
14:57:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:57:12%20GMT	https://f7.vamtam.com/?p=1620	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index8df3.html	(from https://f7.vamtam.com/blog)
14:57:11	76133/76133	---M--	200	added ('OK')	image/jpeg	etag:%22601fba83-134e0%22	https://f7.vamtam.com/wp-content/uploads/2021/02/gordon-cowie-ohQiBoCqViM-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/gordon-cowie-ohQiBoCqViM-unsplash.jpg	(from https://f7.vamtam.com/blog)
14:57:12	51105/51105	---M--	200	added ('OK')	image/jpeg	etag:%22601fbbd5-cf41%22	https://f7.vamtam.com/wp-content/uploads/2021/02/bruce-mars-tj27cwu86Wk-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/bruce-mars-tj27cwu86Wk-unsplash.jpg	(from https://f7.vamtam.com/blog)
14:57:13	119672/119672	---M--	200	added ('OK')	image/jpeg	etag:%22601fa5aa-1f494%22	https://f7.vamtam.com/wp-content/uploads/2021/02/erol-ahmed-C6JhUKs9q8M-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/erol-ahmed-C6JhUKs9q8M-unsplash.jpg	(from https://f7.vamtam.com/blog)
14:57:13	177046/177046	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:13%20GMT	https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/index.html	(from https://f7.vamtam.com/blog)
14:57:13	176488/176488	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:13%20GMT	https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/index.html	(from https://f7.vamtam.com/blog)
14:57:14	51155/51155	---MCZ	200	added ('OK')	text/css	etag:W/%226081a6c2-d78%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5739.css?ver=1619109570	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5739a6a2.css	(from https://f7.vamtam.com/stories/)
14:57:15	177130/177130	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:14%20GMT	https://f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/index.html	(from https://f7.vamtam.com/blog)
14:57:15	177487/177487	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:14%20GMT	https://f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/index.html	(from https://f7.vamtam.com/blog)
14:57:15	176418/176418	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:15%20GMT	https://f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/index.html	(from https://f7.vamtam.com/blog)
14:57:15	177076/177076	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:16%20GMT	https://f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/index.html	(from https://f7.vamtam.com/blog)
14:57:16	176949/176949	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:16%20GMT	https://f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/index.html	(from https://f7.vamtam.com/blog)
14:57:16	31056/31056	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:57:16%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/5739	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/5739.json	(from https://f7.vamtam.com/stories/)
14:57:16	64922/64922	---M--	200	added ('OK')	image/jpeg	etag:%226059ea06-1142f%22	https://f7.vamtam.com/wp-content/uploads/2021/03/istockphoto-521787665-2048x2048-1.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/03/istockphoto-521787665-2048x2048-1.jpg	(from https://f7.vamtam.com/stories/)
14:57:16	43606/43606	---M--	200	added ('OK')	image/jpeg	etag:%226059ea29-cc0e%22	https://f7.vamtam.com/wp-content/uploads/2021/03/istockphoto-845877576-2048x2048-1.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/03/istockphoto-845877576-2048x2048-1.jpg	(from https://f7.vamtam.com/stories/)
14:57:16	64554/64554	---M--	200	added ('OK')	image/jpeg	etag:%226059ea37-10f43%22	https://f7.vamtam.com/wp-content/uploads/2021/03/istockphoto-514518424-2048x2048-1.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/03/istockphoto-514518424-2048x2048-1.jpg	(from https://f7.vamtam.com/stories/)
14:57:17	23873/23873	---MCZ	200	added ('OK')	text/css	etag:W/%226081a5aa-851%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-14666.css?ver=1619109290	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-146662881.css	(from https://f7.vamtam.com/shop-2/)
14:57:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:57:17%20GMT	https://f7.vamtam.com/?p=5739	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexa016.html	(from https://f7.vamtam.com/stories/)
14:57:18	76539/76539	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:57:18%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/14666	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/14666.json	(from https://f7.vamtam.com/shop-2/)
14:57:18	173446/173446	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:19%20GMT	https://f7.vamtam.com/product/protein-shake-biscuits/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-shake-biscuits/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:18	9967/9967	---M--	200	added ('OK')	image/jpeg	etag:%22606de580-2828%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-X9PHLK8ibyU-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-X9PHLK8ibyU-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:57:19%20GMT	https://f7.vamtam.com/?p=14666	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index1272.html	(from https://f7.vamtam.com/shop-2/)
14:57:19	14312/14312	---M--	200	added ('OK')	image/jpeg	etag:%22606de57f-392f%22	https://f7.vamtam.com/wp-content/uploads/2021/03/ctrl-a-meal-replacement-6k4xq51ZOdY-unsplash1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/03/ctrl-a-meal-replacement-6k4xq51ZOdY-unsplash1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:19	168708/168708	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:20%20GMT	https://f7.vamtam.com/product/protein-shake-vegan/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-shake-vegan/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:19	11917/11917	---M--	200	added ('OK')	image/jpeg	etag:%22606de582-2f5f%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-AvwKOFYRorA-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-AvwKOFYRorA-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:20	172550/172550	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:20%20GMT	https://f7.vamtam.com/product/protein-shake-fruity/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-shake-fruity/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:20	12818/12818	---M--	200	added ('OK')	image/jpeg	etag:%22606de582-32fb%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-6k4xq51ZOdY-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-6k4xq51ZOdY-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:20	170692/170692	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:21%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=6256	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/index73eb.html	(from https://f7.vamtam.com/shop-2/)
14:57:21	20511/20511	---M--	200	added ('OK')	image/jpeg	etag:%22606de581-520a%22	https://f7.vamtam.com/wp-content/uploads/2021/02/the-creative-exchange-pkSUvEebhSE-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/the-creative-exchange-pkSUvEebhSE-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:21	169469/169469	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:21%20GMT	https://f7.vamtam.com/product/protein-shake-cinnamon/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-shake-cinnamon/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:21	170690/170690	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:22%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=6231	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/index6081.html	(from https://f7.vamtam.com/shop-2/)
14:57:21	24963/24963	---M--	200	added ('OK')	image/jpeg	etag:%22606de580-64a2%22	https://f7.vamtam.com/wp-content/uploads/2021/02/devin-avery-46n1T0BMKUM-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/devin-avery-46n1T0BMKUM-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:21	170684/170684	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:22%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=14712	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/indexaef8.html	(from https://f7.vamtam.com/shop-2/)
14:57:22	169164/169164	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:22%20GMT	https://f7.vamtam.com/product/protein-bar-chocolate/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-bar-chocolate/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:22	15843/15843	---M--	200	added ('OK')	image/jpeg	etag:%22606de580-3e9d%22	https://f7.vamtam.com/wp-content/uploads/2021/02/humphrey-muleba-ZqO46bkl8MQ-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/humphrey-muleba-ZqO46bkl8MQ-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:22	170687/170687	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:23%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=6236	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/index5dcf.html	(from https://f7.vamtam.com/shop-2/)
14:57:22	16864/16864	---M--	200	added ('OK')	image/jpeg	etag:%22606de582-434c%22	https://f7.vamtam.com/wp-content/uploads/2021/02/lyfe-fuel-C05u9Xh37to-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/lyfe-fuel-C05u9Xh37to-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:22	169251/169251	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:23%20GMT	https://f7.vamtam.com/product/protein-shake-fruity-2/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-shake-fruity-2/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:23	169135/169135	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:24%20GMT	https://f7.vamtam.com/product/protein-water-blueberry/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-water-blueberry/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:23	170693/170693	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:24%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=6243	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/index5595.html	(from https://f7.vamtam.com/shop-2/)
14:57:23	12277/12277	---M--	200	added ('OK')	image/jpeg	etag:%22606de583-31d9%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-t8I8L4JHCPE-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-t8I8L4JHCPE-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:24	170687/170687	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:24%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=6252	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/indexfb13.html	(from https://f7.vamtam.com/shop-2/)
14:57:24	168382/168382	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:24%20GMT	https://f7.vamtam.com/product/protein-shake-strawberry/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-shake-strawberry/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:24	11273/11273	---M--	200	added ('OK')	image/jpeg	etag:%22606de580-2d27%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-pUmVQ3Pzrwo-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-pUmVQ3Pzrwo-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:25	169153/169153	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:25%20GMT	https://f7.vamtam.com/product/sport-bottle/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/sport-bottle/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:25	170694/170694	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:25%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=6254	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/indexa7e6.html	(from https://f7.vamtam.com/shop-2/)
14:57:25	13211/13211	---M--	200	added ('OK')	image/jpeg	etag:%22606de582-3594%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-baCwq7-mZrQ-unsplash-1-315x315.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-baCwq7-mZrQ-unsplash-1-315x315.jpg	(from https://f7.vamtam.com/shop-2/)
14:57:25	169132/169132	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:26%20GMT	https://f7.vamtam.com/product/sport-bottle-3/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/sport-bottle-3/index.html	(from https://f7.vamtam.com/shop-2/)
14:57:25	170689/170689	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:57:26%20GMT	https://f7.vamtam.com/shop-2/?add-to-cart=6238	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2/index5c26.html	(from https://f7.vamtam.com/shop-2/)
